insertId,jsonPayload.blockHash,jsonPayload.builderEntry,jsonPayload.builderPubkey,jsonPayload.contentLength,jsonPayload.duration,jsonPayload.error,"jsonPayload.""gzip-req""",jsonPayload.level,jsonPayload.method,jsonPayload.mevBoostV,jsonPayload.msg,jsonPayload.numWaiting,jsonPayload.optBlocksInFlight,jsonPayload.parentHash,jsonPayload.profile,jsonPayload.proposerPubkey,jsonPayload.pubkey,jsonPayload.service,jsonPayload.slot,jsonPayload.tx,jsonPayload.ua,jsonPayload.value,jsonPayload.version,"labels.""compute.googleapis.com/resource_name""","labels.""k8s-pod/app""","labels.""k8s-pod/pod-template-hash""","labels.""k8s-pod/project""",logName,receiveLocation,receiveTimestamp,receivedLocation,resource.labels.cluster_name,resource.labels.container_name,resource.labels.location,resource.labels.namespace_name,resource.labels.pod_name,resource.labels.project_id,resource.type,severity,timestamp
hfcxupfpqd45rlp3,0x6be1310f00d006be6329c65330d78a32046bbaadb2270f7fa9cb6bc4a0751e34,,,,,,,info,getHeader,-,bid delivered,,,0xff540a481885da0916af298748638eb6e5e72ad24fed69ffe93cb434bc690dcd,,,0x92d96433dc038c9e16118e4fdf784d9c789318df0cfd7773ef4f6cfad7e82189462ac448f378f7c273a58ab3f468bf0b,relay/api,6097258,,Python/3.10 aiohttp/3.8.3,87266021847866554,,gke-midori-olympic-pool-51363abb-d2dh,proposer-api,78c4486fb8,relay,projects/ultra-sound-relay/logs/stdout,,2023-03-28T08:12:03.085473637Z,,midori,proposer-api,europe-west1-b,default,proposer-api-78c4486fb8-xxbhn,ultra-sound-relay,k8s_container,INFO,2023-03-28T08:11:58Z
h5jvl23buwxtaa0e,0x6be1310f00d006be6329c65330d78a32046bbaadb2270f7fa9cb6bc4a0751e34,,,,,,,info,getHeader,-,bid delivered,,,0xff540a481885da0916af298748638eb6e5e72ad24fed69ffe93cb434bc690dcd,,,0x92d96433dc038c9e16118e4fdf784d9c789318df0cfd7773ef4f6cfad7e82189462ac448f378f7c273a58ab3f468bf0b,relay/api,6097258,,python-requests/2.27.1,87266021847866554,,gke-midori-olympic-pool-51363abb-d2dh,proposer-api,78c4486fb8,relay,projects/ultra-sound-relay/logs/stdout,,2023-03-28T08:12:03.085473637Z,,midori,proposer-api,europe-west1-b,default,proposer-api-78c4486fb8-xxbhn,ultra-sound-relay,k8s_container,INFO,2023-03-28T08:11:58Z
h4mh9voibe792ql6,0x6be1310f00d006be6329c65330d78a32046bbaadb2270f7fa9cb6bc4a0751e34,,0x8bc8d110f8b5207e7edc407e8fa033937ddfe8d2c6f18c12a6171400eb6e04d49238ba2b0a95e633d15558e6a706fbe4,372017,,,,info,submitNewBlock,,received block from builder,,,0xff540a481885da0916af298748638eb6e5e72ad24fed69ffe93cb434bc690dcd,"16930,1657,170966,9310,198866",0x92d96433dc038c9e16118e4fdf784d9c789318df0cfd7773ef4f6cfad7e82189462ac448f378f7c273a58ab3f468bf0b,,relay/api,6097258,155,,87266021847866554,,gke-midori-olympic-pool-51363abb-2o8m,builder-api,855d777575,relay,projects/ultra-sound-relay/logs/stdout,,2023-03-28T08:12:01.526583314Z,,midori,builder-api,europe-west1-b,default,builder-api-855d777575-qg8hk,ultra-sound-relay,k8s_container,INFO,2023-03-28T08:11:58Z
h19dxqlqkbw7ehbh,0x85ce8a30b1f7950ceea0d51255506bca0ced317049167b9ce4b4b4582e462508,,0xb052beae829c5b6ea991bfe09960caad5b78dd9c1be18a477fb0121e47e8a89ce6364edc580a72b91106dbfbcb5f80c0,352345,0.159164853,,,info,submitNewBlock,,block validation successful,4,,0xff540a481885da0916af298748638eb6e5e72ad24fed69ffe93cb434bc690dcd,,0x92d96433dc038c9e16118e4fdf784d9c789318df0cfd7773ef4f6cfad7e82189462ac448f378f7c273a58ab3f468bf0b,,relay/api,6097258,161,,14649481309088501,,gke-midori-olympic-pool-51363abb-2o8m,builder-api,855d777575,relay,projects/ultra-sound-relay/logs/stdout,,2023-03-28T08:12:01.526583314Z,,midori,builder-api,europe-west1-b,default,builder-api-855d777575-qg8hk,ultra-sound-relay,k8s_container,INFO,2023-03-28T08:11:58Z
h0myw4egt93x0qly,0xd4dfdb4d3116aa5e31172f1989adec49ef1a393ed3d0bf38b93703c74ad450f2,,0x83d3495a2951065cf19c4d282afca0a635a39f6504bd76282ed0138fe28680ec60fa3fd149e6d27a94a7d90e7b1fb640,172876,0.082691682,,true,info,submitNewBlock,,block validation successful,1,,0xff540a481885da0916af298748638eb6e5e72ad24fed69ffe93cb434bc690dcd,,0x92d96433dc038c9e16118e4fdf784d9c789318df0cfd7773ef4f6cfad7e82189462ac448f378f7c273a58ab3f468bf0b,,relay/api,6097258,155,,70806392189526025,,gke-midori-olympic-pool-51363abb-d2dh,builder-api,855d777575,relay,projects/ultra-sound-relay/logs/stdout,,2023-03-28T08:12:03.085810529Z,,midori,builder-api,europe-west1-b,default,builder-api-855d777575-l79gt,ultra-sound-relay,k8s_container,INFO,2023-03-28T08:11:58Z
gzw9bvgnw0wc5l6a,0x867bf39e10a0ff4ed602973b3a31085d328ccb9714951460cfcc7d53952258e4,,0xa0d0dbdf7b5eda08c921dee5da7c78c34c9685db3e39e81eb91da94af29eaa50f1468813c86503bf41b4b51bf772800e,349985,0.065678354,simulation failed: unknown ancestor,,error,submitNewBlock,,block validation failed,,,0xff540a481885da0916af298748638eb6e5e72ad24fed69ffe93cb434bc690dcd,,0x92d96433dc038c9e16118e4fdf784d9c789318df0cfd7773ef4f6cfad7e82189462ac448f378f7c273a58ab3f468bf0b,,relay/api,6097258,155,,13543888273328501,,gke-midori-olympic-pool-51363abb-d2dh,builder-api,855d777575,relay,projects/ultra-sound-relay/logs/stdout,,2023-03-28T08:12:03.085810529Z,,midori,builder-api,europe-west1-b,default,builder-api-855d777575-l79gt,ultra-sound-relay,k8s_container,ERROR,2023-03-28T08:11:58Z
guuy3bydt4owh4pd,0x6be1310f00d006be6329c65330d78a32046bbaadb2270f7fa9cb6bc4a0751e34,,,,,,,info,getHeader,-,bid delivered,,,0xff540a481885da0916af298748638eb6e5e72ad24fed69ffe93cb434bc690dcd,,,0x92d96433dc038c9e16118e4fdf784d9c789318df0cfd7773ef4f6cfad7e82189462ac448f378f7c273a58ab3f468bf0b,relay/api,6097258,,python-requests/2.25.1,87266021847866554,,gke-midori-olympic-pool-51363abb-2o8m,proposer-api,78c4486fb8,relay,projects/ultra-sound-relay/logs/stdout,,2023-03-28T08:12:01.522908358Z,,midori,proposer-api,europe-west1-b,default,proposer-api-78c4486fb8-qblzz,ultra-sound-relay,k8s_container,INFO,2023-03-28T08:11:58Z
guputao02suiupi0,0xbf9bd569070e0932a51d448885dcc6a4b14c41a8c965e44e2d1dfec8f6d36205,,0xa0d0dbdf7b5eda08c921dee5da7c78c34c9685db3e39e81eb91da94af29eaa50f1468813c86503bf41b4b51bf772800e,349393,,,,info,submitNewBlock,,simulating optimistic block with hash: 0xbf9bd569070e0932a51d448885dcc6a4b14c41a8c965e44e2d1dfec8f6d36205,,9223372036854776000,0xff540a481885da0916af298748638eb6e5e72ad24fed69ffe93cb434bc690dcd,,0x92d96433dc038c9e16118e4fdf784d9c789318df0cfd7773ef4f6cfad7e82189462ac448f378f7c273a58ab3f468bf0b,,relay/api,6097258,153,,13222447486878691,,gke-midori-olympic-pool-51363abb-d2dh,builder-api,855d777575,relay,projects/ultra-sound-relay/logs/stdout,,2023-03-28T08:12:03.085810529Z,,midori,builder-api,europe-west1-b,default,builder-api-855d777575-l79gt,ultra-sound-relay,k8s_container,INFO,2023-03-28T08:11:58Z
gmvqw0i6gcig4cn3,0x2b36bc0bbb5ef102004ff75723e549491071f2ccad95630775346fa75a4c7e2f,,0x978a35c39c41aadbe35ea29712bccffb117cc6ebcad4d86ea463d712af1dc80131d0c650dc29ba29ef27c881f43bd587,173092,0.078136537,simulation failed: unknown ancestor,true,error,submitNewBlock,,block validation failed,2,,0xff540a481885da0916af298748638eb6e5e72ad24fed69ffe93cb434bc690dcd,,0x92d96433dc038c9e16118e4fdf784d9c789318df0cfd7773ef4f6cfad7e82189462ac448f378f7c273a58ab3f468bf0b,,relay/api,6097258,153,,72381720438430165,,gke-midori-olympic-pool-51363abb-2o8m,builder-api,855d777575,relay,projects/ultra-sound-relay/logs/stdout,,2023-03-28T08:12:01.526583314Z,,midori,builder-api,europe-west1-b,default,builder-api-855d777575-qg8hk,ultra-sound-relay,k8s_container,ERROR,2023-03-28T08:11:58Z
gmcsnkggd7veudp0,0x057e7d3965ec417505e11978a97d277bd2388bce71660da3fef2f1f625934e78,,0x987ff80fcf6c5ee530f4a4352884cb89fc5f57ab287e58dd44d641f3bbe4cc40633d6ba0bbecc9c81b1d5be40a2abb99,85715,,,,info,submitNewBlock,,received block from builder,,,0xff540a481885da0916af298748638eb6e5e72ad24fed69ffe93cb434bc690dcd,"83601,1884,11,4362,89859",0x92d96433dc038c9e16118e4fdf784d9c789318df0cfd7773ef4f6cfad7e82189462ac448f378f7c273a58ab3f468bf0b,,relay/api,6097258,133,,65618092323191620,,gke-midori-olympic-pool-51363abb-2o8m,builder-api,855d777575,relay,projects/ultra-sound-relay/logs/stdout,,2023-03-28T08:12:01.526583314Z,,midori,builder-api,europe-west1-b,default,builder-api-855d777575-qg8hk,ultra-sound-relay,k8s_container,INFO,2023-03-28T08:11:58Z
gjt8mkclakq2tw6d,0xa90d17fdee4b564595971d093297d4de04352d4bdbd541f8f17add5e1278f161,,0xaec4ec48c2ec03c418c599622980184e926f0de3c9ceab15fc059d617fa0eafe7a0c62126a4657faf596a1b211eec347,81200,0.038185047,simulation failed: unknown ancestor,,error,submitNewBlock,,block validation failed,3,,0xff540a481885da0916af298748638eb6e5e72ad24fed69ffe93cb434bc690dcd,,0x92d96433dc038c9e16118e4fdf784d9c789318df0cfd7773ef4f6cfad7e82189462ac448f378f7c273a58ab3f468bf0b,,relay/api,6097258,128,,12921118890427318,,gke-midori-olympic-pool-51363abb-8l9o,builder-api,855d777575,relay,projects/ultra-sound-relay/logs/stdout,,2023-03-28T08:12:03.047582078Z,,midori,builder-api,europe-west1-b,default,builder-api-855d777575-tfd4b,ultra-sound-relay,k8s_container,ERROR,2023-03-28T08:11:58Z
gihscejl8o1vi4wb,0x6be1310f00d006be6329c65330d78a32046bbaadb2270f7fa9cb6bc4a0751e34,,,,,,,info,getHeader,-,bid delivered,,,0xff540a481885da0916af298748638eb6e5e72ad24fed69ffe93cb434bc690dcd,,,0x92d96433dc038c9e16118e4fdf784d9c789318df0cfd7773ef4f6cfad7e82189462ac448f378f7c273a58ab3f468bf0b,relay/api,6097258,,Go-http-client/2.0,87266021847866554,,gke-midori-olympic-pool-51363abb-d2dh,proposer-api,78c4486fb8,relay,projects/ultra-sound-relay/logs/stdout,,2023-03-28T08:12:03.085473637Z,,midori,proposer-api,europe-west1-b,default,proposer-api-78c4486fb8-xxbhn,ultra-sound-relay,k8s_container,INFO,2023-03-28T08:11:58Z
gi0gk71arza0saom,0x274dd0a97f190888faa62d7dc7a1a9f7db74df1afe4df1c27d06a6fb292c5864,,0x96a59d355b1f65e270b29981dd113625732539e955a1beeecbc471dd0196c4804574ff871d47ed34ff6d921061e9fc27,110623,0.017666419,simulation failed: unknown ancestor,,error,submitNewBlock,,block validation failed,1,,0xff540a481885da0916af298748638eb6e5e72ad24fed69ffe93cb434bc690dcd,,0x92d96433dc038c9e16118e4fdf784d9c789318df0cfd7773ef4f6cfad7e82189462ac448f378f7c273a58ab3f468bf0b,,relay/api,6097258,143,,87452048803796181,,gke-midori-olympic-pool-51363abb-d2dh,builder-api,855d777575,relay,projects/ultra-sound-relay/logs/stdout,,2023-03-28T08:12:03.085810529Z,,midori,builder-api,europe-west1-b,default,builder-api-855d777575-l79gt,ultra-sound-relay,k8s_container,ERROR,2023-03-28T08:11:58Z
gdv4cf5yag2ok181,0xe605bddf4de0c727819bad1fd11aaf2e3b7f643727f49173f77b993a8edaad76,,0x83d3495a2951065cf19c4d282afca0a635a39f6504bd76282ed0138fe28680ec60fa3fd149e6d27a94a7d90e7b1fb640,173128,0.036761696,simulation failed: unknown ancestor,true,error,submitNewBlock,,block validation failed,5,,0xff540a481885da0916af298748638eb6e5e72ad24fed69ffe93cb434bc690dcd,,0x92d96433dc038c9e16118e4fdf784d9c789318df0cfd7773ef4f6cfad7e82189462ac448f378f7c273a58ab3f468bf0b,,relay/api,6097258,157,,70830226987834835,,gke-midori-olympic-pool-51363abb-8l9o,builder-api,855d777575,relay,projects/ultra-sound-relay/logs/stdout,,2023-03-28T08:12:03.047582078Z,,midori,builder-api,europe-west1-b,default,builder-api-855d777575-tfd4b,ultra-sound-relay,k8s_container,ERROR,2023-03-28T08:11:58Z
g5h8f41v9p9j3o0f,0x6be1310f00d006be6329c65330d78a32046bbaadb2270f7fa9cb6bc4a0751e34,,,,,,,info,getHeader,-,bid delivered,,,0xff540a481885da0916af298748638eb6e5e72ad24fed69ffe93cb434bc690dcd,,,0x92d96433dc038c9e16118e4fdf784d9c789318df0cfd7773ef4f6cfad7e82189462ac448f378f7c273a58ab3f468bf0b,relay/api,6097258,,Go-http-client/2.0,87266021847866554,,gke-midori-olympic-pool-51363abb-8l9o,proposer-api,78c4486fb8,relay,projects/ultra-sound-relay/logs/stdout,,2023-03-28T08:12:03.068348681Z,,midori,proposer-api,europe-west1-b,default,proposer-api-78c4486fb8-7tjwc,ultra-sound-relay,k8s_container,INFO,2023-03-28T08:11:58Z
g2zv0z5td252yy2n,0x6be1310f00d006be6329c65330d78a32046bbaadb2270f7fa9cb6bc4a0751e34,,,,,,,info,getHeader,-,bid delivered,,,0xff540a481885da0916af298748638eb6e5e72ad24fed69ffe93cb434bc690dcd,,,0x92d96433dc038c9e16118e4fdf784d9c789318df0cfd7773ef4f6cfad7e82189462ac448f378f7c273a58ab3f468bf0b,relay/api,6097258,,python-requests/2.25.1,87266021847866554,,gke-midori-olympic-pool-51363abb-8l9o,proposer-api,78c4486fb8,relay,projects/ultra-sound-relay/logs/stdout,,2023-03-28T08:12:03.068348681Z,,midori,proposer-api,europe-west1-b,default,proposer-api-78c4486fb8-7tjwc,ultra-sound-relay,k8s_container,INFO,2023-03-28T08:11:58Z
fz8z8ujb38n1ee1v,0x32df2966788a2840f47d7114c1ce721b6fac9b9d729f513566ed560ed096ecb2,,,,,,,info,getHeader,-,bid delivered,,,0xff540a481885da0916af298748638eb6e5e72ad24fed69ffe93cb434bc690dcd,,,0x92d96433dc038c9e16118e4fdf784d9c789318df0cfd7773ef4f6cfad7e82189462ac448f378f7c273a58ab3f468bf0b,relay/api,6097258,,Go-http-client/1.1,87515069803796181,,gke-midori-olympic-pool-51363abb-2o8m,proposer-api,78c4486fb8,relay,projects/ultra-sound-relay/logs/stdout,,2023-03-28T08:12:01.522908358Z,,midori,proposer-api,europe-west1-b,default,proposer-api-78c4486fb8-qblzz,ultra-sound-relay,k8s_container,INFO,2023-03-28T08:11:58Z
fvvpcb5csw4bqj8n,0x057e7d3965ec417505e11978a97d277bd2388bce71660da3fef2f1f625934e78,,0x987ff80fcf6c5ee530f4a4352884cb89fc5f57ab287e58dd44d641f3bbe4cc40633d6ba0bbecc9c81b1d5be40a2abb99,85715,,,,info,submitNewBlock,,simulating optimistic block with hash: 0x057e7d3965ec417505e11978a97d277bd2388bce71660da3fef2f1f625934e78,,9223372036854776000,0xff540a481885da0916af298748638eb6e5e72ad24fed69ffe93cb434bc690dcd,,0x92d96433dc038c9e16118e4fdf784d9c789318df0cfd7773ef4f6cfad7e82189462ac448f378f7c273a58ab3f468bf0b,,relay/api,6097258,133,,65618092323191620,,gke-midori-olympic-pool-51363abb-2o8m,builder-api,855d777575,relay,projects/ultra-sound-relay/logs/stdout,,2023-03-28T08:12:01.526583314Z,,midori,builder-api,europe-west1-b,default,builder-api-855d777575-qg8hk,ultra-sound-relay,k8s_container,INFO,2023-03-28T08:11:58Z
fo5ae9ag0oknntyq,0x6be1310f00d006be6329c65330d78a32046bbaadb2270f7fa9cb6bc4a0751e34,,,,,,,info,getHeader,-,bid delivered,,,0xff540a481885da0916af298748638eb6e5e72ad24fed69ffe93cb434bc690dcd,,,0x92d96433dc038c9e16118e4fdf784d9c789318df0cfd7773ef4f6cfad7e82189462ac448f378f7c273a58ab3f468bf0b,relay/api,6097258,,Python/3.10 aiohttp/3.8.4,87266021847866554,,gke-midori-olympic-pool-51363abb-d2dh,proposer-api,78c4486fb8,relay,projects/ultra-sound-relay/logs/stdout,,2023-03-28T08:12:03.085473637Z,,midori,proposer-api,europe-west1-b,default,proposer-api-78c4486fb8-xxbhn,ultra-sound-relay,k8s_container,INFO,2023-03-28T08:11:58Z
flgh0l1y00f1oj6u,0x6be1310f00d006be6329c65330d78a32046bbaadb2270f7fa9cb6bc4a0751e34,,,,,,,info,getHeader,-,bid delivered,,,0xff540a481885da0916af298748638eb6e5e72ad24fed69ffe93cb434bc690dcd,,,0x92d96433dc038c9e16118e4fdf784d9c789318df0cfd7773ef4f6cfad7e82189462ac448f378f7c273a58ab3f468bf0b,relay/api,6097258,,Go-http-client/1.1,87266021847866554,,gke-midori-olympic-pool-51363abb-d2dh,proposer-api,78c4486fb8,relay,projects/ultra-sound-relay/logs/stdout,,2023-03-28T08:12:03.085473637Z,,midori,proposer-api,europe-west1-b,default,proposer-api-78c4486fb8-xxbhn,ultra-sound-relay,k8s_container,INFO,2023-03-28T08:11:58Z
flet3ngyacz16eyh,0xf70028aa64d8dcff717c56b89b1e319cc996d67532ebc181370b2773b6d804cf,,0x8d6e6c1b552fb5acba2a08eb882008f93f18f0e9c36ff96983778a3c167dd121ced4d214ae5380a9527a8f5ec64e3efd,84632,0.013429238,simulation failed: unknown ancestor,,error,submitNewBlock,,block validation failed,2,,0xff540a481885da0916af298748638eb6e5e72ad24fed69ffe93cb434bc690dcd,,0x92d96433dc038c9e16118e4fdf784d9c789318df0cfd7773ef4f6cfad7e82189462ac448f378f7c273a58ab3f468bf0b,,relay/api,6097258,132,,65340809623191620,,gke-midori-olympic-pool-51363abb-8l9o,builder-api,855d777575,relay,projects/ultra-sound-relay/logs/stdout,,2023-03-28T08:12:03.047582078Z,,midori,builder-api,europe-west1-b,default,builder-api-855d777575-tfd4b,ultra-sound-relay,k8s_container,ERROR,2023-03-28T08:11:58Z
fkgbnej9k445k4xg,0x6be1310f00d006be6329c65330d78a32046bbaadb2270f7fa9cb6bc4a0751e34,,,,,,,info,getHeader,-,bid delivered,,,0xff540a481885da0916af298748638eb6e5e72ad24fed69ffe93cb434bc690dcd,,,0x92d96433dc038c9e16118e4fdf784d9c789318df0cfd7773ef4f6cfad7e82189462ac448f378f7c273a58ab3f468bf0b,relay/api,6097258,,Go-http-client/2.0,87266021847866554,,gke-midori-olympic-pool-51363abb-d2dh,proposer-api,78c4486fb8,relay,projects/ultra-sound-relay/logs/stdout,,2023-03-28T08:12:03.085473637Z,,midori,proposer-api,europe-west1-b,default,proposer-api-78c4486fb8-xxbhn,ultra-sound-relay,k8s_container,INFO,2023-03-28T08:11:58Z
fg4mxqg0yc9uezju,0x56f09d4572c51a8ad9a45c526121226d4d5389f19a8baadc6aa3f7e7dfeb4351,,0xaa1488eae4b06a1fff840a2b6db167afc520758dc2c8af0dfb57037954df3431b747e2f900fe8805f05d635e9a29717b,352086,0.035636917,simulation failed: unknown ancestor,,error,submitNewBlock,,block validation failed,4,,0xff540a481885da0916af298748638eb6e5e72ad24fed69ffe93cb434bc690dcd,,0x92d96433dc038c9e16118e4fdf784d9c789318df0cfd7773ef4f6cfad7e82189462ac448f378f7c273a58ab3f468bf0b,,relay/api,6097258,160,,14036062164977165,,gke-midori-olympic-pool-51363abb-8l9o,builder-api,855d777575,relay,projects/ultra-sound-relay/logs/stdout,,2023-03-28T08:12:03.047582078Z,,midori,builder-api,europe-west1-b,default,builder-api-855d777575-tfd4b,ultra-sound-relay,k8s_container,ERROR,2023-03-28T08:11:58Z
ff0eqhll3pdmdw5n,0x33ed2aa2e743ef8f04e763613ec562509e5fad248ce999517153348606bb52a9,,0x8c344feeb5426018c1855bc33cf739c15ce43fe780fc13275163f3c33075318619e6b2151407f87a970be24443c9cea4,47633,,,,info,submitNewBlock,,simulating optimistic block with hash: 0x33ed2aa2e743ef8f04e763613ec562509e5fad248ce999517153348606bb52a9,,9223372036854776000,0xff540a481885da0916af298748638eb6e5e72ad24fed69ffe93cb434bc690dcd,,0x92d96433dc038c9e16118e4fdf784d9c789318df0cfd7773ef4f6cfad7e82189462ac448f378f7c273a58ab3f468bf0b,,relay/api,6097258,85,,65588096200041876,,gke-midori-olympic-pool-51363abb-2o8m,builder-api,855d777575,relay,projects/ultra-sound-relay/logs/stdout,,2023-03-28T08:12:01.526583314Z,,midori,builder-api,europe-west1-b,default,builder-api-855d777575-qg8hk,ultra-sound-relay,k8s_container,INFO,2023-03-28T08:11:58Z
fdy8n8xq7uqmk6u3,0x6be1310f00d006be6329c65330d78a32046bbaadb2270f7fa9cb6bc4a0751e34,,,,,,,info,getHeader,-,bid delivered,,,0xff540a481885da0916af298748638eb6e5e72ad24fed69ffe93cb434bc690dcd,,,0x92d96433dc038c9e16118e4fdf784d9c789318df0cfd7773ef4f6cfad7e82189462ac448f378f7c273a58ab3f468bf0b,relay/api,6097258,,python-requests/2.25.1,87266021847866554,,gke-midori-olympic-pool-51363abb-2o8m,proposer-api,78c4486fb8,relay,projects/ultra-sound-relay/logs/stdout,,2023-03-28T08:12:01.522908358Z,,midori,proposer-api,europe-west1-b,default,proposer-api-78c4486fb8-qblzz,ultra-sound-relay,k8s_container,INFO,2023-03-28T08:11:58Z
fdicd5rbubzftdzb,0x740922825fb6016daa1d06b1cb49a4f9e47bdf508b658b74fb9d8d4bf19114e3,,0x8d6e6c1b552fb5acba2a08eb882008f93f18f0e9c36ff96983778a3c167dd121ced4d214ae5380a9527a8f5ec64e3efd,90023,,,,info,submitNewBlock,,simulating optimistic block with hash: 0x740922825fb6016daa1d06b1cb49a4f9e47bdf508b658b74fb9d8d4bf19114e3,,9223372036854776000,0xff540a481885da0916af298748638eb6e5e72ad24fed69ffe93cb434bc690dcd,,0x92d96433dc038c9e16118e4fdf784d9c789318df0cfd7773ef4f6cfad7e82189462ac448f378f7c273a58ab3f468bf0b,,relay/api,6097258,143,,66237218111332620,,gke-midori-olympic-pool-51363abb-d2dh,builder-api,855d777575,relay,projects/ultra-sound-relay/logs/stdout,,2023-03-28T08:12:03.085810529Z,,midori,builder-api,europe-west1-b,default,builder-api-855d777575-l79gt,ultra-sound-relay,k8s_container,INFO,2023-03-28T08:11:58Z
fc3hiobl0tduu0ky,0x6ae6e562d62f7fad225bfe471ebed1a55ac733c9430e5c18eccc47fb424054b1,,,,,,,info,getHeader,-,bid delivered,,,0xff540a481885da0916af298748638eb6e5e72ad24fed69ffe93cb434bc690dcd,,,0x92d96433dc038c9e16118e4fdf784d9c789318df0cfd7773ef4f6cfad7e82189462ac448f378f7c273a58ab3f468bf0b,relay/api,6097258,,Go-http-client/2.0,88003844790205028,,gke-midori-olympic-pool-51363abb-d2dh,proposer-api,78c4486fb8,relay,projects/ultra-sound-relay/logs/stdout,,2023-03-28T08:12:03.085473637Z,,midori,proposer-api,europe-west1-b,default,proposer-api-78c4486fb8-xxbhn,ultra-sound-relay,k8s_container,INFO,2023-03-28T08:11:58Z
f9lea8nf1f3t8pdd,0xb24ada222b46e3f342611e8db2233f8bdf078a052216962712be8e92b5b79090,,0xa971c4ee4ac5d47e0fb9e16be05981bfe51458f14c06b7a020304099c23d2d9952d4254cc50f291c385d15e7cae0cf9d,367561,,,,info,submitNewBlock,,received block from builder,,,0xff540a481885da0916af298748638eb6e5e72ad24fed69ffe93cb434bc690dcd,"41983,2097,113216,9382,166680",0x92d96433dc038c9e16118e4fdf784d9c789318df0cfd7773ef4f6cfad7e82189462ac448f378f7c273a58ab3f468bf0b,,relay/api,6097258,153,,86921327703755218,,gke-midori-olympic-pool-51363abb-2o8m,builder-api,855d777575,relay,projects/ultra-sound-relay/logs/stdout,,2023-03-28T08:12:01.526583314Z,,midori,builder-api,europe-west1-b,default,builder-api-855d777575-qg8hk,ultra-sound-relay,k8s_container,INFO,2023-03-28T08:11:58Z
f8qlibtx7vt67vod,0x6be1310f00d006be6329c65330d78a32046bbaadb2270f7fa9cb6bc4a0751e34,,,,,,,info,getHeader,-,bid delivered,,,0xff540a481885da0916af298748638eb6e5e72ad24fed69ffe93cb434bc690dcd,,,0x92d96433dc038c9e16118e4fdf784d9c789318df0cfd7773ef4f6cfad7e82189462ac448f378f7c273a58ab3f468bf0b,relay/api,6097258,,Python/3.10 aiohttp/3.8.4,87266021847866554,,gke-midori-olympic-pool-51363abb-2o8m,proposer-api,78c4486fb8,relay,projects/ultra-sound-relay/logs/stdout,,2023-03-28T08:12:01.522908358Z,,midori,proposer-api,europe-west1-b,default,proposer-api-78c4486fb8-qblzz,ultra-sound-relay,k8s_container,INFO,2023-03-28T08:11:58Z
f72ca5bgs28hsi0a,0x057e7d3965ec417505e11978a97d277bd2388bce71660da3fef2f1f625934e78,,0x987ff80fcf6c5ee530f4a4352884cb89fc5f57ab287e58dd44d641f3bbe4cc40633d6ba0bbecc9c81b1d5be40a2abb99,85715,0.016309969,simulation failed: unknown ancestor,,error,submitNewBlock,,block validation failed,4,,0xff540a481885da0916af298748638eb6e5e72ad24fed69ffe93cb434bc690dcd,,0x92d96433dc038c9e16118e4fdf784d9c789318df0cfd7773ef4f6cfad7e82189462ac448f378f7c273a58ab3f468bf0b,,relay/api,6097258,133,,65618092323191620,,gke-midori-olympic-pool-51363abb-2o8m,builder-api,855d777575,relay,projects/ultra-sound-relay/logs/stdout,,2023-03-28T08:12:01.526583314Z,,midori,builder-api,europe-west1-b,default,builder-api-855d777575-qg8hk,ultra-sound-relay,k8s_container,ERROR,2023-03-28T08:11:58Z
f0n5vh9fwsx8xcue,0xb017c5925c11840dd61949fda137c9723cacffd8787058d15297fed1ed42ad8d,,0x987ff80fcf6c5ee530f4a4352884cb89fc5f57ab287e58dd44d641f3bbe4cc40633d6ba0bbecc9c81b1d5be40a2abb99,85942,0.10538828,,,info,submitNewBlock,,block validation successful,2,,0xff540a481885da0916af298748638eb6e5e72ad24fed69ffe93cb434bc690dcd,,0x92d96433dc038c9e16118e4fdf784d9c789318df0cfd7773ef4f6cfad7e82189462ac448f378f7c273a58ab3f468bf0b,,relay/api,6097258,134,,65936698311332620,,gke-midori-olympic-pool-51363abb-8l9o,builder-api,855d777575,relay,projects/ultra-sound-relay/logs/stdout,,2023-03-28T08:12:03.047582078Z,,midori,builder-api,europe-west1-b,default,builder-api-855d777575-tfd4b,ultra-sound-relay,k8s_container,INFO,2023-03-28T08:11:58Z
ew527426g5hhympw,0x5b7e6572213f5ee1f48ac60c44a17771f88044259f67690980ee645489880ed2,,0xb066a09b52c583db4c8bb1eba3c629f20b96d6f9a355b0615da653c8dbc136b85f467e77a4225cde9eadcd45f8693900,347509,,,,info,submitNewBlock,,received block from builder,,,0xff540a481885da0916af298748638eb6e5e72ad24fed69ffe93cb434bc690dcd,"142777,2317,119703,9604,274402",0x92d96433dc038c9e16118e4fdf784d9c789318df0cfd7773ef4f6cfad7e82189462ac448f378f7c273a58ab3f468bf0b,,relay/api,6097258,151,,13161450078527355,,gke-midori-olympic-pool-51363abb-d2dh,builder-api,855d777575,relay,projects/ultra-sound-relay/logs/stdout,,2023-03-28T08:12:03.085810529Z,,midori,builder-api,europe-west1-b,default,builder-api-855d777575-l79gt,ultra-sound-relay,k8s_container,INFO,2023-03-28T08:11:58Z
